IP_Address,Measure_Date,Measure_Time,Stat_Description,Interface_ID,Stat_Value
172.16.102.206,21/04/2024,1:27:41,IP-MIB-ipSystemStatsInOctets.ipv4 ,0,3351729869
172.16.102.206,21/04/2024,1:27:41,IP-MIB-ipSystemStatsInOctets.ipv6 ,0,4982804
172.16.102.206,21/04/2024,1:27:41,IP-MIB-ipSystemStatsInReceives.ipv4 ,0,1670538465
172.16.102.206,21/04/2024,1:27:41,IP-MIB-ipSystemStatsInReceives.ipv6 ,0,43730
172.16.102.206,21/04/2024,1:27:41,IP-MIB-ipSystemStatsInUnknownProtos.ipv4 ,0,20
172.16.102.206,21/04/2024,1:27:41,IP-MIB-ipSystemStatsOutBcastPkts.ipv4 ,0,230
172.16.102.206,21/04/2024,1:27:41,IP-MIB-ipSystemStatsOutForwDatagrams.ipv4 ,0,1161405320
172.16.102.206,21/04/2024,1:27:41,IP-MIB-ipSystemStatsOutNoRoutes.ipv4 ,0,3
172.16.102.206,21/04/2024,1:27:41,IP-MIB-ipSystemStatsOutOctets.ipv4 ,0,1559885628
172.16.102.206,21/04/2024,1:27:41,IP-MIB-ipSystemStatsOutRequests.ipv4 ,0,1453842
172.16.102.206,21/04/2024,1:27:41,IP-MIB-ipSystemStatsOutTransmits.ipv4 ,0,1163651284
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCInBcastPkts.ipv4,15,89861
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCInBcastPkts.ipv4,16,12
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCInBcastPkts.ipv4,17,831938
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCInDelivers.ipv4,15,89861
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCInDelivers.ipv4,16,867521
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCInDelivers.ipv4,17,1433729
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCInOctets.ipv4,15,469629603868
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCInOctets.ipv4,16,86456249
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCInOctets.ipv4,17,578061943779
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCInReceives.ipv4,15,504855098
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCInReceives.ipv4,16,901200
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCInReceives.ipv4,17,659738637
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCOutBcastPkts.ipv4,15,118
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCOutBcastPkts.ipv4,17,112
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,15,656765686
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,16,901238
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,17,506020166
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCOutOctets.ipv4,15,577861635593
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCOutOctets.ipv4,16,88252427
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCOutOctets.ipv4,17,471609065886
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCOutRequests.ipv4,15,4
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCOutTransmits.ipv4,15,656765690
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCOutTransmits.ipv4,16,901238
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsHCOutTransmits.ipv4,17,506020166
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsInBcastPkts.ipv4,15,89861
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsInBcastPkts.ipv4,16,12
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsInBcastPkts.ipv4,17,831938
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsInDelivers.ipv4,15,89861
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsInDelivers.ipv4,16,867518
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsInDelivers.ipv4,17,1433729
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsInHdrErrors.ipv4,17,270
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsInOctets.ipv4,15,1478168604
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsInOctets.ipv4,16,86456249
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsInOctets.ipv4,17,2536326115
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsInReceives.ipv4,15,504855098
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsInReceives.ipv4,16,901200
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsInReceives.ipv4,17,659738637
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsInUnknownProtos.ipv4,17,20
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsOutBcastPkts.ipv4,15,118
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsOutBcastPkts.ipv4,17,112
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,15,656765686
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,16,901238
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,17,506020166
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsOutOctets.ipv4,15,2336017929
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsOutOctets.ipv4,16,88252427
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsOutOctets.ipv4,17,3457630622
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsOutRequests.ipv4,15,4
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsOutTransmits.ipv4,15,656765690
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsOutTransmits.ipv4,16,901238
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipIfStatsOutTransmits.ipv4,17,506020166
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsHCInBcastPkts.ipv4 ,0,921811
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsHCInDelivers.ipv4 ,0,2391006
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsHCInOctets.ipv4 ,0,1519527725769
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsHCInOctets.ipv6 ,0,4983374
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsHCInReceives.ipv4 ,0,1670597439
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsHCInReceives.ipv6 ,0,43735
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsHCOutBcastPkts.ipv4 ,0,230
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsHCOutForwDatagrams.ipv4 ,0,1161440808
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsHCOutOctets.ipv4 ,0,1049558953906
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsHCOutRequests.ipv4 ,0,1454124
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsHCOutTransmits.ipv4 ,0,1163687094
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsInBcastPkts.ipv4 ,0,921811
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsInDelivers.ipv4 ,0,2391004
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsInHdrErrors.ipv4 ,0,699
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsInOctets.ipv4 ,0,3404270281
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsInOctets.ipv6 ,0,4983374
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsInReceives.ipv4 ,0,1670597439
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsInReceives.ipv6 ,0,43735
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsInUnknownProtos.ipv4 ,0,20
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsOutBcastPkts.ipv4 ,0,230
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsOutForwDatagrams.ipv4 ,0,1161440808
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsOutNoRoutes.ipv4 ,0,3
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsOutOctets.ipv4 ,0,1586933682
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsOutRequests.ipv4 ,0,1454122
172.16.102.206,21/04/2024,1:37:44,IP-MIB-ipSystemStatsOutTransmits.ipv4 ,0,1163687094
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCInBcastPkts.ipv4,15,89871
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCInBcastPkts.ipv4,16,12
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCInBcastPkts.ipv4,17,832012
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCInDelivers.ipv4,15,89871
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCInDelivers.ipv4,16,867745
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCInDelivers.ipv4,17,1433855
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCInOctets.ipv4,15,469655010247
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCInOctets.ipv4,16,86477978
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCInOctets.ipv4,17,578063481059
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCInReceives.ipv4,15,504878166
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCInReceives.ipv4,16,901428
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCInReceives.ipv4,17,659751649
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCOutBcastPkts.ipv4,15,118
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCOutBcastPkts.ipv4,17,112
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,15,656778409
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,16,901466
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,17,506043351
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCOutOctets.ipv4,15,577863152354
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCOutOctets.ipv4,16,88274581
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCOutOctets.ipv4,17,471634565462
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCOutRequests.ipv4,15,4
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCOutTransmits.ipv4,15,656778413
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCOutTransmits.ipv4,16,901466
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsHCOutTransmits.ipv4,17,506043351
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsInBcastPkts.ipv4,15,89871
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsInBcastPkts.ipv4,16,12
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsInBcastPkts.ipv4,17,832012
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsInDelivers.ipv4,15,89871
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsInDelivers.ipv4,16,867742
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsInDelivers.ipv4,17,1433855
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsInHdrErrors.ipv4,17,270
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsInOctets.ipv4,15,1503574983
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsInOctets.ipv4,16,86477978
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsInOctets.ipv4,17,2537863395
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsInReceives.ipv4,15,504878166
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsInReceives.ipv4,16,901428
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsInReceives.ipv4,17,659751649
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsInUnknownProtos.ipv4,17,20
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsOutBcastPkts.ipv4,15,118
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsOutBcastPkts.ipv4,17,112
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,15,656778409
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,16,901466
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,17,506043351
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsOutOctets.ipv4,15,2337534690
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsOutOctets.ipv4,16,88274581
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsOutOctets.ipv4,17,3483130198
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsOutRequests.ipv4,15,4
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsOutTransmits.ipv4,15,656778413
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsOutTransmits.ipv4,16,901466
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipIfStatsOutTransmits.ipv4,17,506043351
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsHCInBcastPkts.ipv4 ,0,921895
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsHCInDelivers.ipv4 ,0,2391366
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsHCInOctets.ipv4 ,0,1519580200832
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsHCInOctets.ipv6 ,0,4983830
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsHCInReceives.ipv4 ,0,1670656842
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsHCInReceives.ipv6 ,0,43739
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsHCOutBcastPkts.ipv4 ,0,230
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsHCOutForwDatagrams.ipv4 ,0,1161476579
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsHCOutOctets.ipv4 ,0,1049585992397
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsHCOutRequests.ipv4 ,0,1454397
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsHCOutTransmits.ipv4 ,0,1163723230
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsInBcastPkts.ipv4 ,0,921895
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsInDelivers.ipv4 ,0,2391364
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsInHdrErrors.ipv4 ,0,699
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsInOctets.ipv4 ,0,3456745344
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsInOctets.ipv6 ,0,4983830
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsInReceives.ipv4 ,0,1670656842
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsInReceives.ipv6 ,0,43739
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsInUnknownProtos.ipv4 ,0,20
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsOutBcastPkts.ipv4 ,0,230
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsOutForwDatagrams.ipv4 ,0,1161476579
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsOutNoRoutes.ipv4 ,0,3
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsOutOctets.ipv4 ,0,1613972173
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsOutRequests.ipv4 ,0,1454395
172.16.102.206,21/04/2024,1:47:47,IP-MIB-ipSystemStatsOutTransmits.ipv4 ,0,1163723230
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCInBcastPkts.ipv4,15,89881
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCInBcastPkts.ipv4,16,12
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCInBcastPkts.ipv4,17,832082
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCInDelivers.ipv4,15,89881
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCInDelivers.ipv4,16,867969
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCInDelivers.ipv4,17,1433991
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCInOctets.ipv4,15,469680746720
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCInOctets.ipv4,16,86499707
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCInOctets.ipv4,17,578065008452
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCInReceives.ipv4,15,504901375
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCInReceives.ipv4,16,901656
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCInReceives.ipv4,17,659764770
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCOutBcastPkts.ipv4,15,118
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCOutBcastPkts.ipv4,17,112
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,15,656791217
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,16,901694
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,17,506066715
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCOutOctets.ipv4,15,577864658564
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCOutOctets.ipv4,16,88296736
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCOutOctets.ipv4,17,471660398702
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCOutRequests.ipv4,15,4
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCOutTransmits.ipv4,15,656791221
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCOutTransmits.ipv4,16,901694
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsHCOutTransmits.ipv4,17,506066715
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsInBcastPkts.ipv4,15,89881
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsInBcastPkts.ipv4,16,12
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsInBcastPkts.ipv4,17,832082
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsInDelivers.ipv4,15,89881
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsInDelivers.ipv4,16,867966
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsInDelivers.ipv4,17,1433991
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsInHdrErrors.ipv4,17,270
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsInOctets.ipv4,15,1529311456
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsInOctets.ipv4,16,86499707
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsInOctets.ipv4,17,2539390788
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsInReceives.ipv4,15,504901375
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsInReceives.ipv4,16,901656
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsInReceives.ipv4,17,659764770
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsInUnknownProtos.ipv4,17,20
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsOutBcastPkts.ipv4,15,118
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsOutBcastPkts.ipv4,17,112
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,15,656791217
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,16,901694
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,17,506066715
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsOutOctets.ipv4,15,2339040900
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsOutOctets.ipv4,16,88296736
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsOutOctets.ipv4,17,3508963438
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsOutRequests.ipv4,15,4
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsOutTransmits.ipv4,15,656791221
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsOutTransmits.ipv4,16,901694
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipIfStatsOutTransmits.ipv4,17,506066715
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsHCInBcastPkts.ipv4 ,0,921975
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsHCInDelivers.ipv4 ,0,2391736
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsHCInOctets.ipv4 ,0,1519633327444
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsHCInOctets.ipv6 ,0,4984400
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsHCInReceives.ipv4 ,0,1670716638
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsHCInReceives.ipv6 ,0,43744
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsHCOutBcastPkts.ipv4 ,0,230
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsHCOutForwDatagrams.ipv4 ,0,1161512576
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsHCOutOctets.ipv4 ,0,1049613354002
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsHCOutRequests.ipv4 ,0,1454687
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsHCOutTransmits.ipv4 ,0,1163759630
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsInBcastPkts.ipv4 ,0,921975
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsInDelivers.ipv4 ,0,2391734
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsInHdrErrors.ipv4 ,0,699
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsInOctets.ipv4 ,0,3509871956
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsInOctets.ipv6 ,0,4984400
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsInReceives.ipv4 ,0,1670716638
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsInReceives.ipv6 ,0,43744
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsInUnknownProtos.ipv4 ,0,20
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsOutBcastPkts.ipv4 ,0,230
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsOutForwDatagrams.ipv4 ,0,1161512576
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsOutNoRoutes.ipv4 ,0,3
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsOutOctets.ipv4 ,0,1641333778
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsOutRequests.ipv4 ,0,1454685
172.16.102.206,21/04/2024,1:57:50,IP-MIB-ipSystemStatsOutTransmits.ipv4 ,0,1163759630
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCInBcastPkts.ipv4,15,89891
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCInBcastPkts.ipv4,16,12
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCInBcastPkts.ipv4,17,832152
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCInDelivers.ipv4,15,89891
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCInDelivers.ipv4,16,868193
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCInDelivers.ipv4,17,1434130
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCInOctets.ipv4,15,469706131813
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCInOctets.ipv4,16,86521436
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCInOctets.ipv4,17,578066515016
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCInReceives.ipv4,15,504924320
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCInReceives.ipv4,16,901884
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCInReceives.ipv4,17,659777749
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCOutBcastPkts.ipv4,15,118
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCOutBcastPkts.ipv4,17,112
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,15,656803902
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,16,901922
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,17,506089794
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCOutOctets.ipv4,15,577866145301
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCOutOctets.ipv4,16,88318891
172.16.102.206,21/04/2024,2:07:53,IP-MIB-ipIfStatsHCOutOctets.ipv4,17,471685878533
