IP_Address,Measure_DateTime,Protocol_Version,Stat_Description,Interface_ID,Stat_Value,New_Stat_Description
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsHCInBcastPkts,0,921368,IP System Inbound Broadcast Packets
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsHCInDelivers,0,2389129,IP System Inbound Delivered Packets
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsHCInOctets,0,1519428342634,IP System Inbound Octets
172.16.102.206,21/04/2024  0:47:29,ipv6 ,IP-MIB-ipSystemStatsHCInOctets,0,4980524,IP System Inbound Octets
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsHCInReceives,0,1670476044,IP System Inbound Receives
172.16.102.206,21/04/2024  0:47:29,ipv6 ,IP-MIB-ipSystemStatsHCInReceives,0,43710,IP System Inbound Receives
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsHCOutBcastPkts,0,230,IP System Outbound Broadcast Packets
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsHCOutForwDatagrams,0,1161368134,IP System Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsHCOutOctets,0,1049507511494,IP System Outbound Octets
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsHCOutRequests,0,1452685,IP System Outbound Requests
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsHCOutTransmits,0,1163612898,IP System Outbound Transmits
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsInBcastPkts,0,921368,IP System Inbound Broadcast Packets
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsInDelivers,0,2389127,IP System Inbound Delivered Packets
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsInHdrErrors,0,699,IP System Inbound Header Errors
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsInOctets,0,3304887146,IP System Inbound Octets
172.16.102.206,21/04/2024  0:47:29,ipv6 ,IP-MIB-ipSystemStatsInOctets,0,4980524,IP System Inbound Octets
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsInReceives,0,1670476044,IP System Inbound Receives
172.16.102.206,21/04/2024  0:47:29,ipv6 ,IP-MIB-ipSystemStatsInReceives,0,43710,IP System Inbound Receives
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsInUnknownProtos,0,20,IP System Inbound Packets with Unknown Protocols
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsOutBcastPkts,0,230,IP System Outbound Broadcast Packets
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsOutForwDatagrams,0,1161368134,IP System Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsOutNoRoutes,0,3,IP-MIB-ipSystemStatsOutNoRoutes
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsOutOctets,0,1535491270,IP System Outbound Octets
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsOutRequests,0,1452683,IP System Outbound Requests
172.16.102.206,21/04/2024  0:47:29,ipv4 ,IP-MIB-ipSystemStatsOutTransmits,0,1163612898,IP System Outbound Transmits
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,15,89821,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,16,12,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,17,831619,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCInDelivers,15,89821,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCInDelivers,16,866625,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCInDelivers,17,1433155,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCInOctets,15,469581978147,IP Interface Inbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCInOctets,16,86369461,IP Interface Inbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCInOctets,17,578058710138,IP Interface Inbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCInReceives,15,504810043,IP Interface Inbound Receives
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCInReceives,16,900289,IP Interface Inbound Receives
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCInReceives,17,659712172,IP Interface Inbound Receives
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCOutBcastPkts,15,118,IP-MIB-ipIfStatsHCOutBcastPkts
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCOutBcastPkts,17,112,IP-MIB-ipIfStatsHCOutBcastPkts
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,15,656740143,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,16,900327,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,17,505974885,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCOutOctets,15,577858468103,IP Interface Outbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCOutOctets,16,88163935,IP Interface Outbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCOutOctets,17,471561261066,IP Interface Outbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCOutRequests,15,4,IP Interface Outbound Requests
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCOutTransmits,15,656740147,IP Interface Outbound Transmits
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCOutTransmits,16,900327,IP Interface Outbound Transmits
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsHCOutTransmits,17,505974885,IP Interface Outbound Transmits
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsInBcastPkts,15,89821,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsInBcastPkts,16,12,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsInBcastPkts,17,831619,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsInDelivers,15,89821,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsInDelivers,16,866622,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsInDelivers,17,1433155,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsInHdrErrors,17,270,IP Interface Inbound Header Errors
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsInOctets,15,1430542883,IP Interface Inbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsInOctets,16,86369461,IP Interface Inbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsInOctets,17,2533092474,IP Interface Inbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsInReceives,15,504810043,IP Interface Inbound Receives
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsInReceives,16,900289,IP Interface Inbound Receives
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsInReceives,17,659712172,IP Interface Inbound Receives
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsInUnknownProtos,17,20,IP-MIB-ipIfStatsInUnknownProtos
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsOutBcastPkts,15,118,IP-MIB-ipIfStatsOutBcastPkts
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsOutBcastPkts,17,112,IP-MIB-ipIfStatsOutBcastPkts
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,15,656740143,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,16,900327,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,17,505974885,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsOutOctets,15,2332850439,IP Interface Out Octets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsOutOctets,16,88163935,IP Interface Out Octets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsOutOctets,17,3409825802,IP Interface Out Octets
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsOutRequests,15,4,IP Interface Out Requests
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsOutTransmits,15,656740147,IP Interface Out Transmits
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsOutTransmits,16,900327,IP Interface Out Transmits
172.16.102.206,21/04/2024  0:57:32,ipv4,IP-MIB-ipIfStatsOutTransmits,17,505974885,IP Interface Out Transmits
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsHCInBcastPkts,0,921452,IP System Inbound Broadcast Packets
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsHCInDelivers,0,2389496,IP System Inbound Delivered Packets
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsHCInOctets,0,1519428928556,IP System Inbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv6 ,IP-MIB-ipSystemStatsHCInOctets,0,4981094,IP System Inbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsHCInReceives,0,1670479842,IP System Inbound Receives
172.16.102.206,21/04/2024  0:57:32,ipv6 ,IP-MIB-ipSystemStatsHCInReceives,0,43715,IP System Inbound Receives
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsHCOutBcastPkts,0,230,IP System Outbound Broadcast Packets
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsHCOutForwDatagrams,0,1161370293,IP System Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsHCOutOctets,0,1049507893104,IP System Outbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsHCOutRequests,0,1452972,IP System Outbound Requests
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsHCOutTransmits,0,1163615359,IP System Outbound Transmits
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsInBcastPkts,0,921452,IP System Inbound Broadcast Packets
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsInDelivers,0,2389494,IP System Inbound Delivered Packets
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsInHdrErrors,0,699,IP System Inbound Header Errors
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsInOctets,0,3305473068,IP System Inbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv6 ,IP-MIB-ipSystemStatsInOctets,0,4981094,IP System Inbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsInReceives,0,1670479842,IP System Inbound Receives
172.16.102.206,21/04/2024  0:57:32,ipv6 ,IP-MIB-ipSystemStatsInReceives,0,43715,IP System Inbound Receives
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsInUnknownProtos,0,20,IP System Inbound Packets with Unknown Protocols
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsOutBcastPkts,0,230,IP System Outbound Broadcast Packets
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsOutForwDatagrams,0,1161370293,IP System Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsOutNoRoutes,0,3,IP-MIB-ipSystemStatsOutNoRoutes
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsOutOctets,0,1535872880,IP System Outbound Octets
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsOutRequests,0,1452970,IP System Outbound Requests
172.16.102.206,21/04/2024  0:57:32,ipv4 ,IP-MIB-ipSystemStatsOutTransmits,0,1163615359,IP System Outbound Transmits
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,15,89831,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,16,12,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,17,831693,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCInDelivers,15,89831,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCInDelivers,16,866849,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCInDelivers,17,1433299,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCInOctets,15,469582140149,IP Interface Inbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCInOctets,16,86391190,IP Interface Inbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCInOctets,17,578058887154,IP Interface Inbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCInReceives,15,504811103,IP Interface Inbound Receives
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCInReceives,16,900517,IP Interface Inbound Receives
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCInReceives,17,659713353,IP Interface Inbound Receives
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCOutBcastPkts,15,118,IP-MIB-ipIfStatsHCOutBcastPkts
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCOutBcastPkts,17,112,IP-MIB-ipIfStatsHCOutBcastPkts
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,15,656741110,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,16,900555,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,17,505975988,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCOutOctets,15,577858629560,IP Interface Outbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCOutOctets,16,88186090,IP Interface Outbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCOutOctets,17,471561426757,IP Interface Outbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCOutRequests,15,4,IP Interface Outbound Requests
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCOutTransmits,15,656741114,IP Interface Outbound Transmits
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCOutTransmits,16,900555,IP Interface Outbound Transmits
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsHCOutTransmits,17,505975988,IP Interface Outbound Transmits
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsInBcastPkts,15,89831,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsInBcastPkts,16,12,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsInBcastPkts,17,831693,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsInDelivers,15,89831,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsInDelivers,16,866846,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsInDelivers,17,1433299,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsInHdrErrors,17,270,IP Interface Inbound Header Errors
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsInOctets,15,1430704885,IP Interface Inbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsInOctets,16,86391190,IP Interface Inbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsInOctets,17,2533269490,IP Interface Inbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsInReceives,15,504811103,IP Interface Inbound Receives
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsInReceives,16,900517,IP Interface Inbound Receives
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsInReceives,17,659713353,IP Interface Inbound Receives
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsInUnknownProtos,17,20,IP-MIB-ipIfStatsInUnknownProtos
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsOutBcastPkts,15,118,IP-MIB-ipIfStatsOutBcastPkts
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsOutBcastPkts,17,112,IP-MIB-ipIfStatsOutBcastPkts
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,15,656741110,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,16,900555,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,17,505975988,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsOutOctets,15,2333011896,IP Interface Out Octets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsOutOctets,16,88186090,IP Interface Out Octets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsOutOctets,17,3409991493,IP Interface Out Octets
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsOutRequests,15,4,IP Interface Out Requests
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsOutTransmits,15,656741114,IP Interface Out Transmits
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsOutTransmits,16,900555,IP Interface Out Transmits
172.16.102.206,21/04/2024  1:07:35,ipv4,IP-MIB-ipIfStatsOutTransmits,17,505975988,IP Interface Out Transmits
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsHCInBcastPkts,0,921536,IP System Inbound Broadcast Packets
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsHCInDelivers,0,2389874,IP System Inbound Delivered Packets
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsHCInOctets,0,1519429466569,IP System Inbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv6 ,IP-MIB-ipSystemStatsHCInOctets,0,4981664,IP System Inbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsHCInReceives,0,1670483398,IP System Inbound Receives
172.16.102.206,21/04/2024  1:07:35,ipv6 ,IP-MIB-ipSystemStatsHCInReceives,0,43720,IP System Inbound Receives
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsHCOutBcastPkts,0,230,IP System Outbound Broadcast Packets
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsHCOutForwDatagrams,0,1161372297,IP System Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsHCOutOctets,0,1049508242407,IP System Outbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsHCOutRequests,0,1453259,IP System Outbound Requests
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsHCOutTransmits,0,1163617657,IP System Outbound Transmits
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsInBcastPkts,0,921536,IP System Inbound Broadcast Packets
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsInDelivers,0,2389872,IP System Inbound Delivered Packets
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsInHdrErrors,0,699,IP System Inbound Header Errors
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsInOctets,0,3306011081,IP System Inbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv6 ,IP-MIB-ipSystemStatsInOctets,0,4981664,IP System Inbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsInReceives,0,1670483398,IP System Inbound Receives
172.16.102.206,21/04/2024  1:07:35,ipv6 ,IP-MIB-ipSystemStatsInReceives,0,43720,IP System Inbound Receives
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsInUnknownProtos,0,20,IP System Inbound Packets with Unknown Protocols
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsOutBcastPkts,0,230,IP System Outbound Broadcast Packets
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsOutForwDatagrams,0,1161372297,IP System Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsOutNoRoutes,0,3,IP-MIB-ipSystemStatsOutNoRoutes
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsOutOctets,0,1536222183,IP System Outbound Octets
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsOutRequests,0,1453257,IP System Outbound Requests
172.16.102.206,21/04/2024  1:07:35,ipv4 ,IP-MIB-ipSystemStatsOutTransmits,0,1163617657,IP System Outbound Transmits
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,15,89841,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,16,12,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,17,831764,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCInDelivers,15,89841,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCInDelivers,16,867073,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCInDelivers,17,1433439,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCInOctets,15,469582328253,IP Interface Inbound Octets
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCInOctets,16,86412919,IP Interface Inbound Octets
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCInOctets,17,578059111954,IP Interface Inbound Octets
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCInReceives,15,504812241,IP Interface Inbound Receives
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCInReceives,16,900745,IP Interface Inbound Receives
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCInReceives,17,659714622,IP Interface Inbound Receives
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCOutBcastPkts,15,118,IP-MIB-ipIfStatsHCOutBcastPkts
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCOutBcastPkts,17,112,IP-MIB-ipIfStatsHCOutBcastPkts
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,15,656742184,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,16,900783,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,17,505977171,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCOutOctets,15,577858841489,IP Interface Outbound Octets
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCOutOctets,16,88208245,IP Interface Outbound Octets
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCOutOctets,17,471561618878,IP Interface Outbound Octets
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCOutRequests,15,4,IP Interface Outbound Requests
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCOutTransmits,15,656742188,IP Interface Outbound Transmits
172.16.102.206,21/04/2024  1:17:38,ipv4,IP-MIB-ipIfStatsHCOutTransmits,16,900783,IP Interface Outbound Transmits
